"segment_id","all_count","non_srl_count","food_count","drink_count","wrapper_count","bottle_count","can_count","LSOA","Loc","unique_ID","segment_distance","land_use","LSOA_Name","Region","imd_score","income_score","employment_score","education_score","health_score","crime_score","housing_score","environment_score","imd_quintile","urban_rural"
"31296",7,7,2,4,2,2,0,"E01009319","Loc_011","1664117361158",65,"Medium Obstruction housing areas","Birmingham 081E","West Midlands (England)",17.89,0.077,0.068,16.212,0.142,-0.748,21.406,51.315,3,"Urban major conurbation"
"31343",24,18,6,5,6,0,1,"E01009739","Loc_003","1664124304656",58,"Main roads","Dudley 039C","West Midlands (England)",22.439,0.156,0.112,23.924,0.19,-0.268,8.828,36.24,4,"Urban major conurbation"
"31344",5,3,1,1,1,0,1,"E01009739","Loc_003","1664124304675",57,"Main roads","Dudley 039C","West Midlands (England)",22.439,0.156,0.112,23.924,0.19,-0.268,8.828,36.24,4,"Urban major conurbation"
"31348",15,12,5,4,4,3,0,"E01009739","Loc_011","1664124558566",54,"Main roads","Dudley 039C","West Midlands (England)",22.439,0.156,0.112,23.924,0.19,-0.268,8.828,36.24,4,"Urban major conurbation"
"31357",16,9,4,0,4,0,0,"E01009739","Loc_010","1664125273994",56,"Other retail commercial areas","Dudley 039C","West Midlands (England)",22.439,0.156,0.112,23.924,0.19,-0.268,8.828,36.24,4,"Urban major conurbation"
"31358",9,6,0,4,0,1,0,"E01009739","Loc_010","1664125274012",84,"Other retail commercial areas","Dudley 039C","West Midlands (England)",22.439,0.156,0.112,23.924,0.19,-0.268,8.828,36.24,4,"Urban major conurbation"
"31359",11,5,1,2,1,1,0,"E01009739","Loc_015","1664125274026",54,"Medium Obstruction housing areas","Dudley 039C","West Midlands (England)",22.439,0.156,0.112,23.924,0.19,-0.268,8.828,36.24,4,"Urban major conurbation"
"31360",8,8,1,4,1,0,1,"E01009739","Loc_015","1664125274042",51,"Medium Obstruction housing areas","Dudley 039C","West Midlands (England)",22.439,0.156,0.112,23.924,0.19,-0.268,8.828,36.24,4,"Urban major conurbation"
"31361",1,0,0,0,0,0,0,"E01009739","Loc_008","1664125701071",54,"Other retail commercial areas","Dudley 039C","West Midlands (England)",22.439,0.156,0.112,23.924,0.19,-0.268,8.828,36.24,4,"Urban major conurbation"
"31362",6,3,0,1,0,0,0,"E01009739","Loc_008","1664125701093",57,"Other retail commercial areas","Dudley 039C","West Midlands (England)",22.439,0.156,0.112,23.924,0.19,-0.268,8.828,36.24,4,"Urban major conurbation"
"31365",2,2,0,1,0,0,0,"E01009739","Loc_002","1664126128929",58,"Low Obstruction housing areas","Dudley 039C","West Midlands (England)",22.439,0.156,0.112,23.924,0.19,-0.268,8.828,36.24,4,"Urban major conurbation"
"31366",3,0,0,0,0,0,0,"E01009739","Loc_002","1664126128945",52,"Low Obstruction housing areas","Dudley 039C","West Midlands (England)",22.439,0.156,0.112,23.924,0.19,-0.268,8.828,36.24,4,"Urban major conurbation"
"31369",10,7,3,0,2,0,0,"E01009739","Loc_007","1664126421886",56,"Low Obstruction housing areas","Dudley 039C","West Midlands (England)",22.439,0.156,0.112,23.924,0.19,-0.268,8.828,36.24,4,"Urban major conurbation"
"31370",3,2,0,0,0,0,0,"E01009739","Loc_007","1664126421937",64,"Low Obstruction housing areas","Dudley 039C","West Midlands (England)",22.439,0.156,0.112,23.924,0.19,-0.268,8.828,36.24,4,"Urban major conurbation"
"31371",1,1,0,0,0,0,0,"E01009739","Loc_009","1664126746006",59,"Medium Obstruction housing areas","Dudley 039C","West Midlands (England)",22.439,0.156,0.112,23.924,0.19,-0.268,8.828,36.24,4,"Urban major conurbation"
"31372",4,4,0,2,0,0,1,"E01009739","Loc_009","1664126746034",75,"Medium Obstruction housing areas","Dudley 039C","West Midlands (England)",22.439,0.156,0.112,23.924,0.19,-0.268,8.828,36.24,4,"Urban major conurbation"
"31375",1,1,0,0,0,0,0,"E01009739","Loc_005","1664127037374",56,"Low Obstruction housing areas","Dudley 039C","West Midlands (England)",22.439,0.156,0.112,23.924,0.19,-0.268,8.828,36.24,4,"Urban major conurbation"
"31376",6,6,3,1,3,1,0,"E01009739","Loc_001","1664127307749",59,"Low Obstruction housing areas","Dudley 039C","West Midlands (England)",22.439,0.156,0.112,23.924,0.19,-0.268,8.828,36.24,4,"Urban major conurbation"
"31377",1,1,0,1,0,0,0,"E01009739","Loc_001","1664127307767",66,"Low Obstruction housing areas","Dudley 039C","West Midlands (England)",22.439,0.156,0.112,23.924,0.19,-0.268,8.828,36.24,4,"Urban major conurbation"
"31406",8,4,1,2,1,0,2,"E01009739","Loc_004","1664128503154",61,"Low Obstruction housing areas","Dudley 039C","West Midlands (England)",22.439,0.156,0.112,23.924,0.19,-0.268,8.828,36.24,4,"Urban major conurbation"
"31407",15,15,3,3,1,0,0,"E01009739","Loc_004","1664128503178",123,"Low Obstruction housing areas","Dudley 039C","West Midlands (England)",22.439,0.156,0.112,23.924,0.19,-0.268,8.828,36.24,4,"Urban major conurbation"
"31408",4,4,1,0,1,0,0,"E01009739","Loc_014","1664128503192",58,"Low Obstruction housing areas","Dudley 039C","West Midlands (England)",22.439,0.156,0.112,23.924,0.19,-0.268,8.828,36.24,4,"Urban major conurbation"
"31409",2,2,0,0,0,0,0,"E01009739","Loc_014","1664128503206",53,"Low Obstruction housing areas","Dudley 039C","West Midlands (England)",22.439,0.156,0.112,23.924,0.19,-0.268,8.828,36.24,4,"Urban major conurbation"
"31533",2,2,0,2,0,1,0,"E01009739","Loc_006","1664277164785",54,"Low Obstruction housing areas","Dudley 039C","West Midlands (England)",22.439,0.156,0.112,23.924,0.19,-0.268,8.828,36.24,4,"Urban major conurbation"
"31534",7,6,1,4,0,1,1,"E01009739","Loc_006","1664277164809",50,"Low Obstruction housing areas","Dudley 039C","West Midlands (England)",22.439,0.156,0.112,23.924,0.19,-0.268,8.828,36.24,4,"Urban major conurbation"
"31535",6,5,0,2,0,1,0,"E01000300","Loc_009","1664277164825",58,"High Obstruction housing areas","Barnet 019B","London",12.253,0.097,0.059,3.089,-0.681,-0.181,27.881,21.835,2,"Urban major conurbation"
"31536",21,18,3,8,2,3,1,"E01000300","Loc_003","1664277844403",53,"Main roads","Barnet 019B","London",12.253,0.097,0.059,3.089,-0.681,-0.181,27.881,21.835,2,"Urban major conurbation"
"31537",8,5,1,1,1,0,0,"E01000300","Loc_003","1664277844421",56,"Main roads","Barnet 019B","London",12.253,0.097,0.059,3.089,-0.681,-0.181,27.881,21.835,2,"Urban major conurbation"
"31538",13,10,1,2,1,0,0,"E01000300","Loc_007","1664278344578",54,"High Obstruction housing areas","Barnet 019B","London",12.253,0.097,0.059,3.089,-0.681,-0.181,27.881,21.835,2,"Urban major conurbation"
"31539",4,3,0,2,0,0,1,"E01000300","Loc_007","1664278344602",55,"High Obstruction housing areas","Barnet 019B","London",12.253,0.097,0.059,3.089,-0.681,-0.181,27.881,21.835,2,"Urban major conurbation"
"31540",7,6,1,1,1,0,1,"E01000300","Loc_004","1664278764068",52,"High Obstruction housing areas","Barnet 019B","London",12.253,0.097,0.059,3.089,-0.681,-0.181,27.881,21.835,2,"Urban major conurbation"
"31541",9,8,1,3,1,0,0,"E01000300","Loc_004","1664278764088",51,"High Obstruction housing areas","Barnet 019B","London",12.253,0.097,0.059,3.089,-0.681,-0.181,27.881,21.835,2,"Urban major conurbation"
"31542",28,25,4,9,3,1,2,"E01000300","Loc_006","1664279271092",56,"High Obstruction housing areas","Barnet 019B","London",12.253,0.097,0.059,3.089,-0.681,-0.181,27.881,21.835,2,"Urban major conurbation"
"31543",2,2,1,0,0,0,0,"E01000300","Loc_006","1664279271131",57,"High Obstruction housing areas","Barnet 019B","London",12.253,0.097,0.059,3.089,-0.681,-0.181,27.881,21.835,2,"Urban major conurbation"
"31544",25,15,5,3,4,1,1,"E01000300","Loc_002","1664279537711",59,"Medium Obstruction housing areas","Barnet 019B","London",12.253,0.097,0.059,3.089,-0.681,-0.181,27.881,21.835,2,"Urban major conurbation"
"31545",3,2,0,0,0,0,0,"E01000300","Loc_002","1664279537729",57,"Medium Obstruction housing areas","Barnet 019B","London",12.253,0.097,0.059,3.089,-0.681,-0.181,27.881,21.835,2,"Urban major conurbation"
"31546",20,17,4,10,4,1,0,"E01000300","Loc_012","1664280258690",NA,"High Obstruction housing areas","Barnet 019B","London",12.253,0.097,0.059,3.089,-0.681,-0.181,27.881,21.835,2,"Urban major conurbation"
"31547",5,4,0,1,0,0,0,"E01000300","Loc_012","1664280274828",55,"High Obstruction housing areas","Barnet 019B","London",12.253,0.097,0.059,3.089,-0.681,-0.181,27.881,21.835,2,"Urban major conurbation"
"31548",8,4,0,4,0,0,1,"E01000300","Loc_008","1664280692138",58,"Medium Obstruction housing areas","Barnet 019B","London",12.253,0.097,0.059,3.089,-0.681,-0.181,27.881,21.835,2,"Urban major conurbation"
"31549",2,0,0,0,0,0,0,"E01000300","Loc_008","1664280692159",65,"Medium Obstruction housing areas","Barnet 019B","London",12.253,0.097,0.059,3.089,-0.681,-0.181,27.881,21.835,2,"Urban major conurbation"
"31550",4,3,1,0,1,0,0,"E01000300","Loc_015","1664280986778",62,"Medium Obstruction housing areas","Barnet 019B","London",12.253,0.097,0.059,3.089,-0.681,-0.181,27.881,21.835,2,"Urban major conurbation"
"31551",7,6,0,3,0,1,0,"E01000300","Loc_015","1664280986845",56,"Medium Obstruction housing areas","Barnet 019B","London",12.253,0.097,0.059,3.089,-0.681,-0.181,27.881,21.835,2,"Urban major conurbation"
"31552",18,16,1,5,1,1,1,"E01000300","Loc_011","1664281506092",NA,"High Obstruction housing areas","Barnet 019B","London",12.253,0.097,0.059,3.089,-0.681,-0.181,27.881,21.835,2,"Urban major conurbation"
"31553",5,4,1,1,1,0,0,"E01000300","Loc_011","1664281506113",NA,"High Obstruction housing areas","Barnet 019B","London",12.253,0.097,0.059,3.089,-0.681,-0.181,27.881,21.835,2,"Urban major conurbation"
"31554",8,7,0,3,0,1,1,"E01000300","Loc_014","1664282016683",64,"High Obstruction housing areas","Barnet 019B","London",12.253,0.097,0.059,3.089,-0.681,-0.181,27.881,21.835,2,"Urban major conurbation"
"31555",24,21,2,12,2,3,1,"E01000300","Loc_014","1664282016705",57,"High Obstruction housing areas","Barnet 019B","London",12.253,0.097,0.059,3.089,-0.681,-0.181,27.881,21.835,2,"Urban major conurbation"
"31556",3,0,0,0,0,0,0,"E01000300","Loc_010","1664282363794",53,"High Obstruction housing areas","Barnet 019B","London",12.253,0.097,0.059,3.089,-0.681,-0.181,27.881,21.835,2,"Urban major conurbation"
"31557",5,3,0,2,0,0,0,"E01000300","Loc_010","1664282363813",60,"High Obstruction housing areas","Barnet 019B","London",12.253,0.097,0.059,3.089,-0.681,-0.181,27.881,21.835,2,"Urban major conurbation"
"31558",4,2,0,0,0,0,0,"E01000300","Loc_005","1664282634374",55,"High Obstruction housing areas","Barnet 019B","London",12.253,0.097,0.059,3.089,-0.681,-0.181,27.881,21.835,2,"Urban major conurbation"
"31559",5,4,1,2,1,0,1,"E01000300","Loc_005","1664282634395",76,"High Obstruction housing areas","Barnet 019B","London",12.253,0.097,0.059,3.089,-0.681,-0.181,27.881,21.835,2,"Urban major conurbation"
"31560",6,4,0,2,0,1,0,"E01000300","Loc_001","1664283073040",60,"High Obstruction housing areas","Barnet 019B","London",12.253,0.097,0.059,3.089,-0.681,-0.181,27.881,21.835,2,"Urban major conurbation"
"31561",15,9,2,6,2,1,0,"E01000300","Loc_001","1664283073071",56,"High Obstruction housing areas","Barnet 019B","London",12.253,0.097,0.059,3.089,-0.681,-0.181,27.881,21.835,2,"Urban major conurbation"
"31562",2,0,0,0,0,0,0,"E01000199","Loc_012","1664285342257",62,"Low Obstruction housing areas","Barnet 025B","London",7.222,0.056,0.036,1.162,-2.149,-0.138,27.064,16.028,1,"Urban major conurbation"
"31563",1,0,0,0,0,0,0,"E01000199","Loc_012","1664285342279",60,"Low Obstruction housing areas","Barnet 025B","London",7.222,0.056,0.036,1.162,-2.149,-0.138,27.064,16.028,1,"Urban major conurbation"
"31564",4,4,0,0,0,0,0,"E01000199","Loc_001","1664285762792",NA,"Low Obstruction housing areas","Barnet 025B","London",7.222,0.056,0.036,1.162,-2.149,-0.138,27.064,16.028,1,"Urban major conurbation"
"31566",4,3,0,2,0,1,0,"E01000199","Loc_015","1664286106253",53,"Medium Obstruction housing areas","Barnet 025B","London",7.222,0.056,0.036,1.162,-2.149,-0.138,27.064,16.028,1,"Urban major conurbation"
"31567",4,4,0,2,0,0,1,"E01000199","Loc_015","1664286106273",58,"Medium Obstruction housing areas","Barnet 025B","London",7.222,0.056,0.036,1.162,-2.149,-0.138,27.064,16.028,1,"Urban major conurbation"
"31568",1,1,0,0,0,0,0,"E01000199","Loc_004","1664286333882",NA,"Medium Obstruction housing areas","Barnet 025B","London",7.222,0.056,0.036,1.162,-2.149,-0.138,27.064,16.028,1,"Urban major conurbation"
"31569",1,1,0,0,0,0,0,"E01000199","Loc_004","1664286333903",NA,"Medium Obstruction housing areas","Barnet 025B","London",7.222,0.056,0.036,1.162,-2.149,-0.138,27.064,16.028,1,"Urban major conurbation"
"31570",4,2,0,0,0,0,0,"E01000199","Loc_007","1664286628470",53,"Medium Obstruction housing areas","Barnet 025B","London",7.222,0.056,0.036,1.162,-2.149,-0.138,27.064,16.028,1,"Urban major conurbation"
"31571",1,1,0,0,0,0,0,"E01000199","Loc_007","1664286628488",61,"Medium Obstruction housing areas","Barnet 025B","London",7.222,0.056,0.036,1.162,-2.149,-0.138,27.064,16.028,1,"Urban major conurbation"
"31572",8,7,1,5,0,1,2,"E01000199","Loc_011","1664287086387",NA,"Other retail commercial areas","Barnet 025B","London",7.222,0.056,0.036,1.162,-2.149,-0.138,27.064,16.028,1,"Urban major conurbation"
"31573",8,5,0,3,0,0,0,"E01000199","Loc_011","1664287086409",NA,"Other retail commercial areas","Barnet 025B","London",7.222,0.056,0.036,1.162,-2.149,-0.138,27.064,16.028,1,"Urban major conurbation"
"31574",1,1,0,0,0,0,0,"E01000199","Loc_005","1664287262868",60,"Other retail commercial areas","Barnet 025B","London",7.222,0.056,0.036,1.162,-2.149,-0.138,27.064,16.028,1,"Urban major conurbation"
"31575",1,1,0,0,0,0,0,"E01000199","Loc_005","1664287404509",56,"Other retail commercial areas","Barnet 025B","London",7.222,0.056,0.036,1.162,-2.149,-0.138,27.064,16.028,1,"Urban major conurbation"
"31576",13,4,0,0,0,0,0,"E01000199","Loc_013","1664287750309",NA,"High Obstruction housing areas","Barnet 025B","London",7.222,0.056,0.036,1.162,-2.149,-0.138,27.064,16.028,1,"Urban major conurbation"
"31577",9,7,2,1,2,0,1,"E01000199","Loc_013","1664287750330",NA,"High Obstruction housing areas","Barnet 025B","London",7.222,0.056,0.036,1.162,-2.149,-0.138,27.064,16.028,1,"Urban major conurbation"
"31578",5,5,1,3,1,0,0,"E01000199","Loc_010","1664287902812",55,"High Obstruction housing areas","Barnet 025B","London",7.222,0.056,0.036,1.162,-2.149,-0.138,27.064,16.028,1,"Urban major conurbation"
"31579",5,3,2,0,2,0,0,"E01000199","Loc_010","1664287902848",54,"High Obstruction housing areas","Barnet 025B","London",7.222,0.056,0.036,1.162,-2.149,-0.138,27.064,16.028,1,"Urban major conurbation"
"31580",2,2,0,2,0,1,0,"E01000199","Loc_002","1664288221519",NA,"High Obstruction housing areas","Barnet 025B","London",7.222,0.056,0.036,1.162,-2.149,-0.138,27.064,16.028,1,"Urban major conurbation"
"31581",6,4,1,2,1,0,0,"E01000199","Loc_002","1664288221542",NA,"High Obstruction housing areas","Barnet 025B","London",7.222,0.056,0.036,1.162,-2.149,-0.138,27.064,16.028,1,"Urban major conurbation"
"31582",2,2,1,0,1,0,0,"E01000199","Loc_006","1664288823332",55,"High Obstruction housing areas","Barnet 025B","London",7.222,0.056,0.036,1.162,-2.149,-0.138,27.064,16.028,1,"Urban major conurbation"
"31584",5,3,0,0,0,0,0,"E01000199","Loc_006","1664288823370",55,"High Obstruction housing areas","Barnet 025B","London",7.222,0.056,0.036,1.162,-2.149,-0.138,27.064,16.028,1,"Urban major conurbation"
"31585",12,6,0,2,0,0,0,"E01000199","Loc_006","1664288823385",67,"High Obstruction housing areas","Barnet 025B","London",7.222,0.056,0.036,1.162,-2.149,-0.138,27.064,16.028,1,"Urban major conurbation"
"31587",1,1,0,0,0,0,0,"E01000199","Loc_014","1664289473135",61,"Recreation areas","Barnet 025B","London",7.222,0.056,0.036,1.162,-2.149,-0.138,27.064,16.028,1,"Urban major conurbation"
"31588",3,3,1,1,0,0,0,"E01000199","Loc_003","1664289779460",55,"Recreation areas","Barnet 025B","London",7.222,0.056,0.036,1.162,-2.149,-0.138,27.064,16.028,1,"Urban major conurbation"
"31590",25,16,1,4,1,1,1,"E01000199","Loc_009","1664290160091",75,"Medium Obstruction housing areas","Barnet 025B","London",7.222,0.056,0.036,1.162,-2.149,-0.138,27.064,16.028,1,"Urban major conurbation"
"31591",2,1,0,0,0,0,0,"E01000199","Loc_009","1664290160125",60,"Medium Obstruction housing areas","Barnet 025B","London",7.222,0.056,0.036,1.162,-2.149,-0.138,27.064,16.028,1,"Urban major conurbation"
"31604",40,30,2,16,2,3,2,"E01033485","Loc_014","1664295933247",53,"High Obstruction housing areas","Brent 031H","London",33.913,0.182,0.153,26.644,-0.511,1.024,40.126,36.72,5,"Urban major conurbation"
"31605",38,37,1,23,1,6,4,"E01033485","Loc_014","1664295933267",54,"High Obstruction housing areas","Brent 031H","London",33.913,0.182,0.153,26.644,-0.511,1.024,40.126,36.72,5,"Urban major conurbation"
"31606",33,29,1,18,1,4,2,"E01033485","Loc_002","1664296245756",55,"High Obstruction housing areas","Brent 031H","London",33.913,0.182,0.153,26.644,-0.511,1.024,40.126,36.72,5,"Urban major conurbation"
"31607",12,9,1,6,1,0,1,"E01033485","Loc_002","1664296245777",58,"High Obstruction housing areas","Brent 031H","London",33.913,0.182,0.153,26.644,-0.511,1.024,40.126,36.72,5,"Urban major conurbation"
"31610",16,15,2,4,1,0,1,"E01001163","Loc_012","1664296515244",54,"Low Obstruction housing areas","Croydon 002E","London",16.31,0.09,0.068,7.185,-0.625,0.43,25.545,38.527,3,"Urban major conurbation"
"31611",22,20,4,5,4,0,0,"E01001163","Loc_012","1664296515266",60,"Low Obstruction housing areas","Croydon 002E","London",16.31,0.09,0.068,7.185,-0.625,0.43,25.545,38.527,3,"Urban major conurbation"
"31612",26,24,1,17,0,1,2,"E01033485","Loc_004","1664296951188",55,"High Obstruction housing areas","Brent 031H","London",33.913,0.182,0.153,26.644,-0.511,1.024,40.126,36.72,5,"Urban major conurbation"
"31613",149,145,10,107,6,39,19,"E01033485","Loc_004","1664296951210",73,"High Obstruction housing areas","Brent 031H","London",33.913,0.182,0.153,26.644,-0.511,1.024,40.126,36.72,5,"Urban major conurbation"
"31616",17,15,0,10,0,3,2,"E01033485","Loc_008","1664297403758",55,"High Obstruction housing areas","Brent 031H","London",33.913,0.182,0.153,26.644,-0.511,1.024,40.126,36.72,5,"Urban major conurbation"
"31617",9,7,4,0,4,0,0,"E01033485","Loc_008","1664297403775",56,"High Obstruction housing areas","Brent 031H","London",33.913,0.182,0.153,26.644,-0.511,1.024,40.126,36.72,5,"Urban major conurbation"
"31618",1,1,0,0,0,0,0,"E01033485","Loc_010","1664297637322",51,"High Obstruction housing areas","Brent 031H","London",33.913,0.182,0.153,26.644,-0.511,1.024,40.126,36.72,5,"Urban major conurbation"
